id,nomor_registrasi,nama,tipe,komposisi,indikasi_umum,indikasi
4673,DTL7603811346A1,cendo eyelotion,tetes,hyetellose,"meredakan kekeringan , iritasi ketidaknyamanan , pemakai lensa kontak soft , hard , disposabble , rigid gas permeable lens",lensa kontak soft hard disposibble rigid gas permeable lens| kekeringan| ketidaknyamanan| iritasi| none
4674,DTL1003813146A1,eyefresh mild,tetes,dextran,meredakan ketidak - nyamanan mata akibat iritasi ringan terpapar angin sinar matahari kekeringan mata,mata kering| iritasi| ketidaknyamanan mata
4676,DTL1003813246A1,eyefresh plus,tetes,hypromellose| dextran 70| glycerol,meringankan gejala iritasi ringan dan infeksi mata,iritasi| infeksi mata
4679,DKL1303813746A1,giflox,tetes,gatifloxacin sesquihydrate,untuk meringankan infeksi pada mata dan okular,infeksi mata
4681,DKL1203813646A1,lentikular,tetes,pirenoxine,membantu mengatasi kekeringan mata,mata kering
4685,DKL7803809446A1,cendo mycos,tetes,chloramphenicol,"infeksi okular disebabkan organisme sensitif chloromicetin , membutuhkan terapi kortikosteroid",infeksi mata
4688,DKL7803810946A1,natacen,tetes,natamycin,tetes mata steril,none
4691,DKL8603805546A1,polypred,tetes,prednisolone acetate| polymyxin b sulfate| neomycin sulfate,tetes mata steril infeksi mata,infeksi mata
4695,DKL7603809646A1,cendo statrol,tetes,polymyxin b sulfate| neomycin sulfate| phenylephrine hydrochloride,pengobatan pencegahan infeksi akibat bakteri rentan cendo statrol,infeksi bakteri| infeksi
4700,DKL7803810446B1,timol,tetes,timolol maleate,menurunkan tekanan intraokuler pada penderita glaukoma dan hipertensi okuler,glaukoma| hipertensi okuler
4712,DKL0203808646A1,ulcori,tetes,ciprofloxacin hydrochloride monohydrate,tetes mata steril infeksi iritasi mata,iritasi mata| steril| infeksi
4717,DKL7603809846A1,vasacon,tetes,naphazoline hydrochloride,"dekongestan mata , konjungtivitas",mata| konjungtivitis| dekongestan
4730,DTL7603810346A1,cendo vision,tetes,tetryzoline,tetes mata steril mengatasi iritasi mata,iritasi mata
4730,DTL7603810346A1,vision blu,tetes,tetrahydrozoline hydrochloride,tetes mata steril mengatasi iritasi mata,iritasi mata
4735,DBL2022259946A1,ocufresh,tetes,sodium chloride| potassium chloride,"melumasi dan menyejukkan mata kering akibat kekurangan sekresi air mata atau teriritasi karena kondisi lingkungan, ketidaknyamanan karena penggunaan hard contact lens, gangguan penglihatan karena kelebihan mukus pada mata.",mata kering| ketidaknyamanan penggunaan hard contact lens| iritasi| gangguan penglihatan
4736,DTL9922230946A1,sanbe tears,tetes,dextran 70| hypromellose,meredakan ketidak - nyamanan mata akibat iritasi ringan terpapar angin sinar matahari kekeringan mata,mata kering| iritasi
4737,DTL9922229146A1,santo,tetes,tetrahydrozoline hydrochloride,meredakan mata merah akibat iritasi ringan,mata merah| iritasi| iritasi mata| ruam merah
4739,DTL9810705046A1,visto,tetes,tetrahydrozoline hydrochloride,meringankan iritasi mata merah,mata merah| iritasi
4749,DKL7803809346B1,"cendo fenicol 0,5%",tetes,chloramphenicol,konjungtivitis karena infeksi e,konjungtivitis| infeksi
4750,DKL7803814631A1,cendo fenicol,salep,chloramphenicol,konjungtivitis karena infeksi e,konjungtivitis| infeksi
4753,DKL7803815946A1,vitrolenta,tetes,potassium iodide| sodium iodide,"kekeruhan dan pendarahan pada vitreous body dikarenakan segala penyebabnya (faktor usia, myopia, hypertonia, diabetes) kekeruhan pada lensa sebagai gejalan awal katarak sinilis.",diabetes| hypertonia| myopia| katarak
4756,DKL0406311646A1,erlamycetin plus,tetes,chloramphenicol| dexamethasone sodium phosphate,"keratitis akut maupun kronik dan konjungtivitis akibat infeksi yang disertai pembengkakan hebat. inflamasi uvea anterior (iritis, iriocyclitis). scleritis, episcleritis, sympathetic ophtalmia dan miositis. pengelolaan radang pasca operasi katarak, glaukoma dan strabismus",iridocyclitis| skleritis| konjungtivitis| glaukoma| iritis| episkleritis| sympathetic ophtalmia| myositis| strabismus| keratitis| inflamasi pasca operasi| radang uveal anterior
4757,DKI0367600646A1,alegysal,tetes,pemirolast,konjungtivitis alergi dan konjungtivitis vernal (peradangan selaput mata),konjungtivitis| radang mata
4759,DKL7803809346C1,"cendo fenicol 0,25%",tetes,chloramphenicol,konjungtivitis karena infeksi bakteri gram positif dan negatif.,konjungtivitis
4760,DKL2003816746A1,glopac,tetes,brinzolamide,"hipertensi okular, glaukoma sudut terbuka",glaukoma| hipertensi okuler
4762,DKL7203815831A1,cendo mycetine,salep,chloramphenicol,"mengobati radang kelopak mata, radang selaput ikat mata, radang selaput bening mata, radang kantung air mata",radang mata
4763,DKL7803816146A1,siloxan,tetes,sodium chloride,bantuan pra-operasi pengangkatan katarak dan implan lensa mata,katarak
4765,DKL9115301246A1,dibekacin meiji,tetes,dibekacin sulfate,"ulkus pada kornea, infeksi kelenjar tarsal, hordeolum, blefaritis, dakriosistitis, konjungtivitis, keratitis, episkleritis.",konjungtivitis| infeksi kelenjar tarsal| hordeolum| ulkus kornea| episkleritis| blefaritis| dakriosistitis| keratitis
4769,DKI1867601046A1,diquas,tetes,diquafosol sodium,digunakan untuk mengatasi mata kering,mata kering
4773,DKL0922246710A1,glauseta,tablet,acetazolamide,"glaukoma sudut terbuka, glaukoma sekunder dan sebelum operasi untuk glaukoma sudut tertutup",glaukoma
4774,DKI0467600746A1,hialid,tetes,sodium hyaluronate,"menyembuhkan rasa terbakar, iritasi, & ketidaknyamanan karena mata kering, dan mempercepat penyembuhan luka pada permukaan bola mata (sindrom sjogren & sindrom sicca)",sicca| sindrom sjogren
4775,DKL0722243846A1,hyaloph,tetes,sodium hyaluronate,"menyembuhkan rasa terbakar, iritasi dan ketidaknyamanan akibat mata kering, mempercepat penyembuhan gangguan permukaan bola mata, seperti pada sindrom sjogren dan sicca (mata kering)",mata kering| sicca| sindrom sjogren
4777,DKL1934614746A1,molcin,tetes,moxifloxacin hydrochloride,terapi keratitis bakterial,keratitis
4781,DKL9606309746A1,alletrol compositum,tetes,dexamethasone sodium phosphate| neomycin sulfate| polymyxin b sulfate,"peradangan pada mata yang disertai dengan infeksi bakteri - chronic anterior uveitis dan luka pada kornea yang disebabkan oleh bahan kimia, radiasi, iritasi termis dan penetrasi benda-benda asing - inflamasi okuler dari palpebrat dan bulbar conjunctiva, kornea dan anterior segment",ulkus kornea| uveitis| radang mata| inflamasi okular
4782,DKL9822224146A1,baquinor,tetes,ciprofloxacin hydrochloride,"ulkus kornea yang disebabkan oleh bakteri pseudomonas aeruginosa, serratia marcescens, staphylococcusa aureus, streptococcus epidermidis, streptococcus pneumoniae, streptococcus viridans. konjungtivitis yang disebabkan oleh bakteri staphylococcusa aureus, streptococcus epidermidis, streptococcus pneumoniae.",konjungtivitis| pneumonia| infeksi streptococcus| pseudomonas aeruginosa| infeksi staphylococcus| ulkus kornea| serratia marcescens
4783,DKL0022231660A1,blecidex,tetes,dexamethasone sodium metasulfobenzoate,terapi jangka pendek gangguan mata responsif kortikosteroid membutuhkan profilaksis antibiotik  radang kelopak mata blefaritis non purulen  radang telinga akut kronis,blefaritis| gangguan mata| radang mata| radang telinga
4784,DKL9722223546A1,bralifex,tetes,tobramycin,infeksi eksternal bola mata struktur terkait disebabkan bakteri sensitif,infeksi mata| infeksi
4795,DKL7203810746A1,cendo carpine,tetes,pilocarpine hydrochloride,anti glaukoma simplek kronis,glaukoma
4797,DKL7603811946A1,cendrid,tetes,idoxuridine,"keratitis akibat infeksi virus superfisial , keratitis dendritis , keratitis metaherpetikum erosi kornea virus herpes",keratitis| penyakit akibat virus| herpes| erosi kornea
4800,DKL7603811546A1,cendo cetapred,tetes,sulfacetamide sodium| prednisolone sodium phosphate,"kontrol topikal alergi penyakit radang mata membutuhkan efek antibakterial  blefaritis alergi radang kelopak mata akibat alergi , konjungtivitis alergi radang selaput ikat mata akibat alergi , benda asing , abrasi lecet terkikisnya selaput bening laserasi robek",benda asing| konjungtivitis| alergi| blefaritis| abrasi| radang mata
4803,DKL7203816231A1,corthon,salep,hydrocortisone acetate,"meringankan menangani peradangan non - infeksius alergi kelopak mata , selaput ikat mata , kornea , sklera selaput mata kera , saluran uvea lapisan mata selaput pelangi , badan siliar , koroid anterior , luka bakar akibat bahan kimia suhu panas",radang| alergi| luka bakar| panas| alergi mata
4806,DKL7803815146A1,cyclon 1%,tetes,cyclopentolate  hydrochloride,"iritis iridosistitis, keratitis, koroidis dan untuk mencegah adesilentikular",iridosistitis| iritis| adesilentikular| keratitis| koroidis
4810,DKL7603810146A1,dexaton,tetes,dexamethasone sodium phosphate| neomycin sulfate,"gangguan alergi radang dijumpai segmen anterior mata , mengontrol glaukoma sekunder radang uveal anterior",alergi| radang| radang uveal anterior| glaukoma
4814,DKL7203809346A1,cendo fenicol 1%,tetes,chloramphenicol,"konjungtivitis karena infeksi e.coli, h.influenzae, staphylococcus aureus, streptococcus hemolyticus",konjungtivitis| infeksi streptococcus| infeksi staphylococcus| flu| diare
4816,DKL7803810546B1,genta,tetes,gentamicin sulfate,"konjungktivitis , blefaritis , keratitis tukak kornea mata",konjungtivitis| mata| ulkus kornea| blefaritis| keratitis
4819,DKL9603808031A1,hervis,salep,aciclovir,meringankan iritasi ringan mata,iritasi| iritasi mata
4822,DKL7803811046A1,lubricen,tetes,hypromellose,untuk mencegah mata kekurangan cairan menyebabkan merah iritasi,iritis| ruam merah| gangguan penglihatan
4826,DKL7603809546B1,"cendo mydriatil 0,5%",tetes,tropicamide,"sikloplegia midriatikum diagnostik umur , operasi katarak , melumpuhkan akomodasi",sikloplegia| katarak
4832,DKL7603814531A1,polygran,salep,polymyxin b sulfate| gramicidin| neomycin sulfate,mengatasi penyakit mata yang disebabkan oleh infeksi bakteri.,infeksi bakteri| penyakit mata
4841,DKL7803812046B1,cendo tropin 1 %,tetes,atropine sulfate,sebagai midriatikum sikloplegikum,sikloplegikum| sikloplegia
4841,DKL7803812046B1,cendo tropine 1 %,tetes,atropine sulfate,sebagai midriatikum sikloplegikum,sikloplegikum| sikloplegia
4842,DKL1803816546A1,vernacel,tetes,naphazoline hydrochloride,vernacel di gunakan untuk meredakan sementara rasa gatal pada mata serta mata merah karena kelebihan lendir pada mata.,mata merah| mata gatal| gangguan penglihatan
4844,DKL9722222546A1,crom-ophtal,tetes,sodium cromoglicate,"hay fever radang mata akibat reaksi alergi , konjungtivitis alergi akut kronis , keratokonjungtivitis radang kornea mata konjungtivitis",konjungtivitis| alergi| keratokonjungtivitis| hay fever| radang mata
4845,DKI1086001746A1,duotrav,tetes,travoprost| timolol,untuk perawatan peningkatan tekanan bola mata kondisi,peningkatan tekanan bola mata
4846,DKL9922230646A1,flamar,tetes,diclofenac sodium,inflamasi paska operasi katarak,inflamasi pasca operasi| inflamasi| katarak
4848,DKL0222237146A1,flamergi,tetes,naphazoline hydrochloride| pheniramine maleate,menghilangkan kemerahan mata akibat iritasi penyumbatan kondisi2 alergi inflamasi mata,alergi| inflamasi mata| penyumbatan| iritasi
4851,DKL0522239946A1,fukricin 5%,tetes,natamycin,"pengobatan blefaritis , konjungtivitis , keratitis fungal organisme peka natamycin , fusarium solani",fusarium solani| keratitis| blefaritis| konjungtivitis
4851,DKL0522239946A1,fukricin,tetes,natamycin,"pengobatan blefaritis , konjungtivitis , keratitis fungal organisme peka natamycin , fusarium solani",fusarium solani| keratitis| blefaritis| konjungtivitis
4853,DKL1122248846A1,gaforin,tetes,gatifloxacin sesquihydrate,"infeksi eksternal mata , konjungtivitis bakterial keratitis bakterial disebabkan bakteri aerob gram positif gram negatif",keratitis| konjungtivitis| infeksi mata
4854,DKL0310707346A1,garexin,tetes,gentamicin sulfate,"konjungtivitis , keratitis , keratokonjungtivitis , ulkus kornea , blefaritis , blefarokonjungtivitis , meibomitis , dakriosistitis adnexitis disebabkan strain mikroorganisme peka",konjungtivitis| keratokonjungtivitis| blefarokonjungtivitis| ulkus kornea| blefaritis| dakriosistitis| adnexitis| keratitis| meibomitis
4854,DKL0310707346A1,gentacid,tetes,gentamicin sulfate,"konjungtivitis , keratitis , keratokonjungtivitis , ulkus kornea , blefaritis , blefarokonjungtivitis , meibomitis , dakriosistitis adnexitis disebabkan strain mikroorganisme peka",konjungtivitis| keratokonjungtivitis| blefarokonjungtivitis| ulkus kornea| blefaritis| dakriosistitis| adnexitis| keratitis| meibomitis
4856,DKL0117617246A1,inmatrol,tetes,dexamethasone sodium phosphate,terapi jangka pendek kondisi mata responsif steroid membutuhkan terapi profilaxis antibiotik,radang mata
4858,DKL9431507646A1,"isotic adretor 0,25%",tetes,timolol maleate,menurunkan iop tekanan intra okuler  glaukoma sudut terbuka khronis glaukoma sekunder,glaukoma
4859,DKL9431507646B1,"isotic adretor 0,5 %",tetes,timolol maleate,"menurunkan tio  pengobatan glaukoma sudut terbuka kronis , glaukoma sekunder",glaukoma
4860,DKL9531509546A1,isotic neolyson,tetes,dexamethasone sodium phosphate,"pengobatan infeksi , inflamasi peradangan okular , konjungtivitis nonpurulen akut kronis , blefarokonjungtivitis keratokonjungtivitis , keratitis superfisial nonspesifik , keratitis , iridosiklitis , iritis , blefaritis nonpurulen , skleritis , episklerit",iridocyclitis| skleritis| konjungtivitis| inflamasi okular| keratokonjungtivitis| blefarokonjungtivitis| infeksi| iritis| episkleritis| blefaritis| keratitis
4861,DKI9967600146A1,kary uni,tetes,pirenoxine,permulaan katarak senilis,katarak
4863,DKL1934615146A1,lacoma,tetes,latanoprost,untuk mengurangi kenaikan tekanan intraokular pasien glaukoma sudut - terbuka hipertensi mata tidak merespons obat penurun tekanan intraokular gagal mencapai target ditentukan kali pengukuran obat penurun tekanan intraokular,glaukoma| hipertensi okuler
4864,DKL2134615846A1,lamofer,tetes,timolol maleate| latanoprost,untuk mengurangi tekanan intraokular tio pasien glaukoma sudut terbuka hipertensi okular responsif timolol latanoprost,glaukoma| hipertensi okuler
4865,DKL1922255646A1,lanosan plus,tetes,timolol maleate| latanoprost,penurunan tio pasien glaukoma sudut terbuka hipertensi okular tidak responsif timolol latanoprost,glaukoma| hipertensi okuler
4866,DKI1237400146A1,latipress,tetes,latanoprost,menurunkan tio meningkat pasien glaukoma sudut terbuka hipotensi okuler,hipotensi| glaukoma
4868,DKL1934614446A1,lergio,tetes,olopatadine hydrochloride,pengobatan pada tanda dan gejala konjungtivitis alergi,konjungtivitis
4870,DKL0622242246A1,levocin,tetes,levofloxacin hemihydrate,pengobatan infeksi mata eksternal bola mata,infeksi mata
4872,DKL9710703846A1,litrol,tetes,neomycin sulfate| dexamethasone sodium phosphate| polymyxin b sulfate,kondisi inflamasi mata responsif steroid infeksi bakterial mata,infeksi bakteri| inflamasi mata
4873,DKL0622241946A1,ocuflam,tetes,fluorometholone,"terapi jangka pendek penyakit inflamasi bola mata eksternal anterior blefaritis , konjungtivitis , keratitis , skleritis , episkleritis , iritis , iridosiklitis , uveitis , inflamasi paska operasi",uveitis| iridocyclitis| skleritis| konjungtivitis| inflamasi mata| iritis| episkleritis| blefaritis| keratitis| inflamasi pasca operasi
4874,DKL0610708246B1,opthil,tetes,timolol maleate,menurunkan tio tekanan intra okular bola mata glaukoma sudut - terbuka hipertensi okuler,glaukoma| hipertensi okuler
4876,DKL0322238346A1,optibet,tetes,betaxolol hydrochloride,menurunkan tio tekanan intra okular bola mata pasien glaukoma sudut - terbuka khronis hipertensi okuler,glaukoma| hipertensi okuler
4878,DKL0922245831A1,polidemisin,salep,dexamethasone,"inflamasi mata responsif steroid konjungtiva palpebral - bulbar , kornea segmen anterior bola mata , dimana infeksi resiko infeksi bakteri",infeksi bakteri| inflamasi mata
4879,DKL9622218546A1,polifrisin,tetes,polymyxin b sulfate| neomycin sulfate| phenylephrine hydrochloride,"infeksi mata disebabkan staphylococcus aureus , streptococcus pneumoniae , escherichia coli , h  influenza , klebsiela sp , enterobacter sp , neisseria sp , pseudomonas aeruginosa",pneumonia| flu| infeksi staphylococcus| infeksi mata
4880,DKL9610701446A1,reco,tetes,chloramphenicol,konjungtivitis bakterial infeksi mata okular superfisial,infeksi bakteri| konjungtivitis
4890,DKI0167600346A1,tarivid,tetes,ofloxacin,infeksi mata yang disebabkan organisme yang sensitif terhadap ofloxacin,infeksi mata
4892,DKL9722222746C1,tim-ophtal,tetes,timolol maleate,menurunkan tio,menurunkan tio
4892,DKL9722222746C1,"tim-ophtal 0,5%",tetes,timolol maleate,menurunkan tio,menurunkan tio
4893,TR133367121,toga aini,kapsul,andrographidis paniculata herba extract,membantu memelihara kesehatan mata,kesehatan mata
4895,DKI1486001946A1,travatan,tetes,travoprost,menurunkan tio pasien glaukoma sudut terbuka hipertensi okular,hipertensi| glaukoma| hipertensi okuler
4897,DKI0386101146A1,xalacom,tetes,latanoprost| timolol maleate,menurunkan tekanan intra okular bola mata pasien glaukoma sudut - terbuka hipertensi okular,glaukoma| hipertensi okuler
4899,DKL9513010946B1,ximex opticom,tetes,timolol maleate,"mengurangi intra okular pasien hipertensi okular , pasien penderita glukoma sudut terbuka kronis , pasien aphakic glukoma",glaukoma| hipertensi okuler
4901,DKL9513011046A1,ximex optixitrol,tetes,neomycin sulfate| dexamethasone sodium phosphate| polymyxin b sulfate,"gangguan inflamasi ocular diindikasikan kortikosteroid dimana infeksi bakteri resiko infeksi bakteri ocular  steroid ocular diindikasikan inflamasi palpebral , conjunctivitis bulbar , cornea , anterior bola mata resiko penggunaan steroid infeksi conjunctiva mengurangi edema bengkak inflamasi  penggunaan kombinasi anti infeksi obat diindikasikan resiko infeksi diduga bakteri berbahaya mata  obat anti infeksi obat aktif bakteri patogen mata staphylococcus aureus , haemophyllus influenza , neisseria sp  produk tidak aktif serratia marcescens , streptococci streptococus pneumonia",infeksi bakteri| konjungtivitis| inflamasi| inflamasi okular| bengkak| pneumonia| cornea| flu| edema| conjunctiva| infeksi mata| anterior bola mata
4902,DKL9214805428A1,cindala,gel,clindamycin phosphate,jerawat/akne vulgaris,akne| jerawat
4904,DKL0334600729A1,zelface,krim,azelaic acid,jerawat/akne vulgaris ringan hingga sedang,akne| jerawat
4916,DKL0028603028A1,medi - klin,gel,clindamycin phosphate,untuk pengobatan acne vulgaris/jerawat,akne| jerawat
4918,DKL0328603328A1,benzolac-cl,gel,benzoyl peroxide,digunakan secara topikal untuk mengatasi acne vulgaris papula-pustula yang berat. tidak dibenarkan untuk digunakan pada acne ringan.,akne
4919,DKL9828602728A1,niacef,gel,nicotinamide,akne vulgaris/jerawat terutama yang berupa lesi-lesi peradangan dengan papula dan pustula yang sedang.,akne| jerawat
4923,DKL0634604228A1,evalen,gel,adapalene,akne vulgaris/jerawat,akne| jerawat
4926,DKL1328605728A1,palenox,gel,adapalene,"perawatan jerawat ringan sampai sedang, keratosis pilaris",jerawat| keratosis pilaris
4927,DTL9028600828A1,benzolac 5,gel,benzoyl peroxide,"akne vulgaris, jerawat",akne| jerawat
4930,DKL0828604829A1,refaquin,krim,hydroquinone| tretinoin| fluocinolone acetonide,terapi jangka pendek untuk melasma derajat sedang hingga berat,melasma
4936,DKL9028600229B1,vitacid,krim,tretinoin,akne vulgaris dan photoaging,photoaging| akne
4938,TR153387421,kapsida kembang bulan,kapsul,amomum cardamomum fructus,"membantu meringankan gatal-gatal, bisul, koreng dan jerawat",koreng| gatal| bisul| jerawat
4939,DKL1135803928A1,aza 20,gel,azelaic acid,pengobatan akne vulgaris ringan sampai sedang,akne
4941,DKL0217618128A1,clinium,gel,clindamycin phosphate,untuk pengobatan akne vulgaris,akne
4942,DTL1940001228A1,oxy 5,gel,benzoyl peroxide,gel anti jerawat,jerawat
4943,DKL0328603441A1,erymed plus,larutan,erythromycin,"akne vulgaris/jerawat ringan hingga sedang, disertai peradangan ataupun tidak seperti akne/jerawat dengan komedo dan berupa papula (menonjol)-pustula (mengandung nanah)",tidak disertai peradangan| papula| komedo| akne| jerawat| disertai peradangan| pustula
4946,DKL1235804329A1,lumiquin,krim,hydroquinone| tretinoin| fluocinolone acetonide,"mengobati jerawat. memutihkan secara bertahap hiperpigmentasi kulit: kloasma, melasma, noda hitam akibat usia, dan hiperpigmentasi karena melamin akibat pemakaian kontrasepsi oral.",jerawat| melasma| hiperpigmentasi| noda hitam akibat usia| kloasma
4948,DKL1635805528A1,pharmalene,gel,adapalene,acne vulgaris ringan sampai sedang.,akne
4951,DKL0635802129A1,"reticor 0,025",krim,tretinoin,"akne vulgaris. meredakan komedo, papul dan pustul",pustula| papula| komedo| akne
4952,DKL0009315129D1,"trentin 0,1%",krim,tretinoin,"pengobatan akne vulgaris/jerawat, komedo, papula & pustula",papula| komedo| akne| jerawat| pustula
4955,DKL9622218329A1,zeliris,krim,azelaic acid,j jerawat atau akne vulgaris,akne| jerawat
4957,DKL8322203829A1,cinolon,krim,fluocinolone acetonide,"dermatosis yang disebabkan alergi, inflamasi dan pruritus",pruritus| alergi| inflamasi| dermatosis
4967,DKL8817605230A1,inerson,salep,desoximetasone,"meredakan gejala peradangan, radang akut yang berat, kelainan kulit alergis dan kronis, psoriasis",kelainan kulit| psoriasis| radang
4970,GKL1205046729A1,"desoximetasone 0,25%",krim,desoximetasone,"meredakan gejala peradangan, radang akut yang berat, kelainan kulit alergis dan kronis, psoriasis",kelainan kulit| psoriasis| radang
4978,DKL1612702429A1,betason,krim,betamethasone valerate,"ekzema, termasuk ekzema atopik, infantil, stasis & diskoid & prurigo",discoid| stasis| eksim| infantil| prurigo
4982,GKL0807118329A1,mometasone furoate,krim,mometasone furoate,meredakan manifestasi inflamasi dan pruritus dari dermatosis yang responsif terhadap kortikosteroid,dermatosis
4983,QD202786291,salep hitam ichtyol,salep,ichtammolum,"mengobati eksim , psoriasis , jerawat bisul",jerawat| eksim| bisul| psoriasis| eks
4984,GKL7211642829A1,hydrocortisone,krim,hydrocortisone acetate,dermatitis atopik dan kontak,dermatitis kontak| dermatitis atopik
4994,DKL9106602330A1,diprosalic,salep,salicylic acid| betamethasone dipropionate,"gejala inflamasi pada psoriasis dan seborea pada kulit kepala, lesi psoriasis dan dermatosis lain yang responsif terhadap kortikosteroid.",dermatosis| psoriasis| seborea kulit kepala
4995,QD151713241,ichtyol 10%,,ichtammolum,bisul,bisul
4996,DKL8722207629A1,topcort,krim,desoximetasone,inflamasi & pruritik pada dermatitis yang responsif terhadap kortikosteroid.,inflamasi| dermatitis
4997,DKL8705502729A1,apolar,krim,desonide,mengatasi kondisi kulit yang mengalami inflamasi akibat penyakit dermatitis kontak maupun atopik,dermatitis kontak| dermatitis atopik
5002,DKL8502306429A1,benoson,krim,betamethasone valerate,meringankan inflamasi dari sermatosis yang responsif terhadap kortikosteroid,dermatosis
5003,GKL2007925929A1,clobetasol propionate,krim,clobetasol propionate,"untuk mengobati gangguan kulit seperti psoriasis, eksim, dermatosis yang responsif terhadap kortikosteroid.",psoriasis| eksim| dermatosis
5008,DKL9604120729A1,dermacoid,krim,hydrocortisone butyrate,"untuk pengobatan kelainan kulit akibat prose - prose eksim , peradangan alergi",kelainan kulit| alergi| eksim| radang
5021,DKL0334600529A1,dermovel,krim,mometasone furoate,meredakan inflamasi dan gatal pada dermatosis yang memberi respon terhadap kortikosteroid,dermatosis
5023,DKL9406603930A1,elocon,salep,mometasone furoate,meredakan inflamasi dan gejala pruritus pada dermatosis yang responsif terhadap kortikosteroid,dermatosis
5028,DKL9508004129A1,elox,krim,mometasone furoate,meringankan manifestasi inflamasi dan pruritus dari dermatosis yang responsif terhadap kortikosteroid seperti psoriasis dan dermatitis atopik,dermatitis atopik| psoriasis
5030,DKL0328603629A1,mofacort,krim,mometasone furoate,pengobatan gejala inflamasi & pruritus/gatal2 pada dermatosis yang reponsif terhadap kortikosteroid,dermatosis
5033,DKL9602323129A1,bersol,krim,clobetasol propionate,"pengobatan jangka pendek psoriasis , ekzema membandel resisten , likhen planus , lupus eritematosus",lupus| lichen planus| eksim| psoriasis
5034,DKL2042800530A1,betacylic,salep,betamethasone dipropionate| salicylic acid,untuk pengobatan penyakit kulit seperti inflamasi psoriasis dan seboroik pada kulit kepala serta lesi psoriasis dan dermatosis yang peka terhadap kortikosteroid.,dermatitis seboroik| psoriasis| dermatosis
5038,DKL0822245029A1,clobesan,krim,clobetasol propionate,"terapi jangka pendek dermatosis resisten psoriasis , ekzema rekalsitran sulit sembuh , lichen planus , lupus eritematosus dsikoid kondisi tidak responsif memuaskan steroid aktif kuat",discoid| lichen planus| eksim| lupus| psoriasis| dermatosis
5040,DKL9409308729A1,cloderm,krim,alclometasone dipropionate,meredakan inflamasi gejala pruritus dermatosis responsif kortikosteroid,inflamasi dermatosis| dermatosis
5041,DKL0209213829A1,clonaderm,krim,clobetasol propionate,dermatosis dengan peradangan dan gejala pruritus yang responsif terhadap kortikosteroid,radang| dermatosis
5046,DKL0707117129A1,cordeson,krim,desonide,"pengobatan dermatitis atopic , dermatitis kontak jenis dermatitis , pruritis ani , vulva psoriasis",dermatitis kontak| pruritus| dermatitis atopik| psoriasis
5051,DKL7809310130A1,dermasolon,salep,fluocinolone acetonide,terapi topikal dermatosis penyakit2 kulit,penyakit kulit| dermatosis
5061,DKL0121202829A1,dermatop,krim,prednicarbate,penyakit2 kulit responsif kortikosteroid,penyakit kulit| penyakit2
5062,DKL9232000330A1,dermovate,salep,clobetasol propionate,"pengobatan jangka pendek dermatosis yang lebih resisten, seperti psoriasis, eksim, liken planus, lupus eritematosus discoid",discoid| lichen planus| lupus| eksim| psoriasis| dermatosis
5065,DKL9728602630A1,desolex,salep,desonide,"dermatitis atopik dan kontak, macam-macam, ekzim terutama pada anak, pruritus, eritema, iritasi sinar matahari dan dermatitis lainnya.",pruritus| eksim| dermatitis| iritasi sinar matahari| macammacam| dermatitis kontak| dermatitis atopik| eritema
5066,DKL1921647829A1,dexosyn,krim,desoximetasone,meredakan inflamasi gejala pruritus dermatosis responsif kortikosteroid,pruritus| inflamasi| dermatosis
5070,DKL9106603030A1,diprosone ov,salep,betamethasone dipropionate,gejala inflamasi dan pruritus dari psoriasis yang resisten ataupun berat dan dermatosis yang responsif terhadap kortikosteroid,psoriasis| dermatosis
5072,DKL2142801529A1,econazine,krim,triamcinolone acetonide| econazole nitrate,"pengobatan luar (dioles ke kulit) jangka pendek dari infeksi jamur tinea pedis, tinea cruris, tinea corporis yang disebabkan oleh trichophytes rubrum, trichophyton mentagrophytes, epidermophyton floccosum, dan microspoporum canis, tinea versicolor, disebabkan oleh malassezia furfur, dan untuk kandiasis di organ genital yang disebabkan oleh candida albicans yang disertai dengan radang.",panu| infeksi kulit| epidermophyton floccosum| radang| infeksi vagina| tinea corporis| kutu air| tinea cruris| candidiasis| malassezia furfur
5073,DKI1644000129A1,elidel,krim,pimecrolimus,terapi jangka pendek dan panjang pada dermatitis atopik.,dermatitis atopik
5075,DKL1109221929A1,elomox,krim,mometasone furoate,meredakan inflamasi dan gejala pruritus pada dermatosis yang responsif terhadap kortikosteroid,dermatosis
5078,DKL0535800230A1,elopro,salep,clobetasol propionate,"terapi jangka pendek dermatosis resisten , psoriasis , eksim rekalsitrans , liken planus , lupus eritematosus diskoid",discoid| lichen planus| eksim| lupus| psoriasis| dermatosis
5081,DKL0535800628A1,esinol,gel,fluocinolone acetonide,meredakan manifestasi peradangan pruritus dermatosis responsif kortikosteroid,pruritus| radang| dermatosis
5087,DKL0234600229A1,forderm,krim,clobetasol propionate,"terapi jangka pendek inflamasi pruritus dermatosis tingkat s d berat responsif korticosteroid psoriasis , ekzem resisten , likhen planus , lupus eritematosus diskoid",discoid| lichen planus| lupus| eksim| psoriasis| dermatosis
5088,DKL2042801129A1,fusidasol,krim,fusidic acid| betamethasone dipropionate,digunakan untuk mengobati inflamasi dermatosis dan psoriasis karena infeksi bakteri,psoriasis| inflamasi dermatosis| infeksi bakteri
